image_file,width,height
data/wikiart/images/0052384.jpeg,479,600
data/wikiart/images/0021805.jpeg,750,550
data/wikiart/images/0022209.jpeg,750,445
data/wikiart/images/0034716.jpeg,669,600
data/wikiart/images/0032332.jpeg,337,600
data/wikiart/images/0036372.jpeg,461,600
data/wikiart/images/0002577.jpeg,461,600
data/wikiart/images/0014085.jpeg,750,530
data/wikiart/images/0057482.jpeg,750,596
data/wikiart/images/0037682.jpeg,362,600
data/deviantart/images/0012602.jpeg,1280,720
data/wikiart/images/0000438.jpeg,750,542
data/wikiart/images/0062403.jpeg,750,570
data/wikiart/images/0029541.jpeg,500,600
data/wikiart/images/0017573.jpeg,440,600
data/wikiart/images/0028064.jpeg,738,600
data/wikiart/images/0025288.jpeg,750,494
data/wikiart/images/0035628.jpeg,750,598
data/deviantart/images/0005070.png,800,1045
data/wikiart/images/0011173.jpeg,750,574
data/wikiart/images/0032803.jpeg,434,600
data/wikiart/images/0057304.jpeg,343,600
data/wikiart/images/0039460.jpeg,211,600
data/deviantart/images/0010667.jpeg,1024,681
data/wikiart/images/0054250.jpeg,462,600
data/wikiart/images/0029521.jpeg,483,600
data/wikiart/images/0058961.jpeg,368,512
data/deviantart/images/0011759.png,1200,877
data/wikiart/images/0050826.jpeg,750,493
data/wikiart/images/0028759.jpeg,750,579
data/wikiart/images/0038673.jpeg,750,535
data/wikiart/images/0044665.jpeg,750,586
data/wikiart/images/0025255.jpeg,440,600
data/wikiart/images/0040489.jpeg,750,519
data/wikiart/images/0010606.jpeg,484,600
data/wikiart/images/0051919.jpeg,710,600
data/wikiart/images/0030706.jpeg,402,600
data/wikiart/images/0014884.jpeg,480,260
data/wikiart/images/0031663.jpeg,475,600
data/wikiart/images/0053254.jpeg,722,600
data/deviantart/images/0005660.jpeg,1023,795
data/wikiart/images/0053716.jpeg,444,553
data/wikiart/images/0060018.jpeg,471,600
data/wikiart/images/0026632.jpeg,401,600
data/deviantart/images/0010574.jpeg,1024,640
data/deviantart/images/0000069.jpeg,1600,1262
data/wikiart/images/0003010.jpeg,408,600
data/deviantart/images/0008603.png,787,377
data/wikiart/images/0005603.jpeg,485,588
data/wikiart/images/0058366.jpeg,498,373
data/deviantart/images/0012200.jpeg,1600,772
data/wikiart/images/0059690.jpeg,750,496
data/wikiart/images/0032289.jpeg,455,600
data/deviantart/images/0003351.jpeg,1280,990
data/deviantart/images/0013959.jpeg,400,566
data/deviantart/images/0002457.jpeg,1024,807
data/wikiart/images/0051631.jpeg,750,538
data/wikiart/images/0026498.jpeg,406,600
data/deviantart/images/0000882.jpeg,1024,1275
data/wikiart/images/0022585.jpeg,420,600
data/wikiart/images/0027988.jpeg,458,600
data/deviantart/images/0011600.jpeg,1024,1600
data/wikiart/images/0023172.jpeg,675,600
data/deviantart/images/0003175.jpeg,1024,433
data/wikiart/images/0019302.jpeg,718,600
data/wikiart/images/0051932.jpeg,750,451
data/wikiart/images/0053930.jpeg,735,600
data/wikiart/images/0004133.jpeg,336,600
data/wikiart/images/0048521.jpeg,447,600
data/wikiart/images/0060635.jpeg,677,600
data/wikiart/images/0001411.jpeg,750,513
data/deviantart/images/0013307.jpeg,1366,720
data/wikiart/images/0045503.jpeg,408,485
data/wikiart/images/0062916.jpeg,686,600
data/wikiart/images/0048994.jpeg,748,600
data/wikiart/images/0012765.jpeg,405,600
data/wikiart/images/0022287.jpeg,750,431
data/wikiart/images/0025472.jpeg,300,600
data/wikiart/images/0027585.jpeg,526,600
data/wikiart/images/0016374.jpeg,750,496
data/wikiart/images/0056330.jpeg,750,387
data/wikiart/images/0009586.jpeg,750,544
data/wikiart/images/0011600.jpeg,750,547
data/wikiart/images/0015310.jpeg,747,600
data/wikiart/images/0057532.jpeg,468,600
data/wikiart/images/0065158.jpeg,750,559
data/wikiart/images/0040979.jpeg,465,600
data/wikiart/images/0049009.jpeg,601,480
data/wikiart/images/0034278.jpeg,337,600
data/wikiart/images/0053992.jpeg,495,600
data/wikiart/images/0061664.jpeg,451,600
data/wikiart/images/0013125.jpeg,550,363
data/wikiart/images/0022973.jpeg,451,600
data/wikiart/images/0031006.jpeg,711,600
data/wikiart/images/0050832.jpeg,705,564
data/wikiart/images/0060522.jpeg,667,600
data/wikiart/images/0033606.jpeg,342,477
data/wikiart/images/0018790.jpeg,556,413
data/wikiart/images/0029593.jpeg,423,600
data/wikiart/images/0058896.jpeg,515,512
data/wikiart/images/0065100.jpeg,465,600
data/wikiart/images/0032316.jpeg,379,600
data/wikiart/images/0013097.jpeg,750,536
data/wikiart/images/0061617.jpeg,376,600
data/wikiart/images/0037276.jpeg,433,600
data/deviantart/images/0004437.jpeg,1600,1432
data/deviantart/images/0012257.png,1448,952
data/wikiart/images/0008616.jpeg,750,579
data/wikiart/images/0017751.jpeg,462,600
data/wikiart/images/0065733.jpeg,587,600
data/wikiart/images/0046794.jpeg,390,600
data/wikiart/images/0051188.jpeg,327,600
data/wikiart/images/0043806.jpeg,460,600
data/deviantart/images/0007507.jpeg,1600,1078
data/wikiart/images/0046119.jpeg,750,549
data/wikiart/images/0057345.jpeg,466,380
data/wikiart/images/0006481.jpeg,690,600
data/wikiart/images/0034843.jpeg,472,600
data/wikiart/images/0034481.jpeg,682,600
data/deviantart/images/0001566.jpeg,1600,1065
data/wikiart/images/0024520.jpeg,645,542
data/wikiart/images/0057719.jpeg,478,600
data/wikiart/images/0056537.jpeg,468,463
data/wikiart/images/0020294.jpeg,375,600
data/wikiart/images/0006808.jpeg,435,600
data/wikiart/images/0036506.jpeg,491,600
data/wikiart/images/0041577.jpeg,384,600
data/deviantart/images/0012378.jpeg,700,700
data/wikiart/images/0043738.jpeg,615,512
data/wikiart/images/0043776.jpeg,750,562
data/wikiart/images/0048626.jpeg,350,600
data/deviantart/images/0004182.jpeg,800,830
data/wikiart/images/0010517.jpeg,627,600
data/wikiart/images/0061435.jpeg,750,490
data/wikiart/images/0051567.jpeg,439,600
data/wikiart/images/0056785.jpeg,446,600
data/wikiart/images/0048246.jpeg,500,348
data/wikiart/images/0019046.jpeg,750,361
data/wikiart/images/0017678.jpeg,324,600
data/wikiart/images/0033049.jpeg,464,600
data/wikiart/images/0028869.jpeg,480,600
data/wikiart/images/0033248.jpeg,557,600
data/deviantart/images/0010295.png,1024,1229
data/wikiart/images/0025332.jpeg,750,522
data/wikiart/images/0052316.jpeg,750,561
data/deviantart/images/0012621.jpeg,900,660
data/wikiart/images/0058140.jpeg,750,576
data/wikiart/images/0019157.jpeg,737,600
data/wikiart/images/0014016.jpeg,583,600
data/wikiart/images/0049065.jpeg,750,562
data/wikiart/images/0004339.jpeg,750,494
data/wikiart/images/0037955.jpeg,494,600
data/wikiart/images/0051638.jpeg,444,482
data/wikiart/images/0019480.jpeg,390,600
data/wikiart/images/0006149.jpeg,750,533
data/deviantart/images/0005025.jpeg,1024,855
data/wikiart/images/0010017.jpeg,650,562
data/deviantart/images/0008149.png,512,712
data/wikiart/images/0028400.jpeg,463,600
data/wikiart/images/0041652.jpeg,413,600
data/wikiart/images/0046694.jpeg,750,492
data/wikiart/images/0017100.jpeg,482,600
data/deviantart/images/0007072.jpeg,944,7105
data/wikiart/images/0011354.jpeg,474,600
data/deviantart/images/0013563.png,99,56
data/wikiart/images/0059805.jpeg,390,600
data/wikiart/images/0055516.jpeg,495,600
data/wikiart/images/0057705.jpeg,400,305
data/wikiart/images/0035742.jpeg,433,600
data/wikiart/images/0061648.jpeg,447,565
data/wikiart/images/0014818.jpeg,395,600
data/wikiart/images/0009665.jpeg,748,600
data/wikiart/images/0057976.jpeg,451,600
data/deviantart/images/0010465.jpeg,500,494
data/wikiart/images/0054164.jpeg,628,513
data/wikiart/images/0055466.jpeg,650,521
data/wikiart/images/0027107.jpeg,750,376
data/wikiart/images/0019769.jpeg,377,600
data/deviantart/images/0001517.jpeg,1280,854
data/wikiart/images/0003969.jpeg,640,525
data/wikiart/images/0024037.jpeg,333,450
data/wikiart/images/0000417.jpeg,750,512
data/wikiart/images/0011536.jpeg,750,476
data/wikiart/images/0052751.jpeg,392,600
data/wikiart/images/0012712.jpeg,522,600
data/wikiart/images/0062044.jpeg,409,600
data/deviantart/images/0010679.jpeg,1600,1067
data/deviantart/images/0000320.png,283,95
data/wikiart/images/0022845.jpeg,400,600
data/wikiart/images/0029908.jpeg,666,600
data/wikiart/images/0022042.jpeg,750,576
data/wikiart/images/0059619.jpeg,750,447
data/wikiart/images/0036782.jpeg,382,600
data/wikiart/images/0013934.jpeg,303,600
data/wikiart/images/0053223.jpeg,750,513
data/deviantart/images/0014185.jpeg,2951,909
data/wikiart/images/0021595.jpeg,640,452
data/wikiart/images/0053734.jpeg,398,600
data/wikiart/images/0026390.jpeg,462,600
data/wikiart/images/0000304.jpeg,312,600
data/wikiart/images/0053273.jpeg,517,600
data/wikiart/images/0012847.jpeg,750,552
data/wikiart/images/0008486.jpeg,461,600
data/wikiart/images/0042389.jpeg,750,502
data/wikiart/images/0037954.jpeg,443,600
data/wikiart/images/0037313.jpeg,395,600
data/wikiart/images/0018485.jpeg,540,600
data/wikiart/images/0052691.jpeg,718,600
data/wikiart/images/0039950.jpeg,689,512
data/wikiart/images/0014256.jpeg,374,600
data/wikiart/images/0009015.jpeg,750,385
data/deviantart/images/0003834.jpeg,1600,734
data/deviantart/images/0004128.jpeg,3104,1568
data/deviantart/images/0004280.png,1500,1846
data/wikiart/images/0054285.jpeg,750,524
data/wikiart/images/0005433.jpeg,599,600
data/wikiart/images/0042849.jpeg,463,600
data/wikiart/images/0020899.jpeg,750,531
data/wikiart/images/0015257.jpeg,750,465
data/wikiart/images/0008017.jpeg,671,600
data/wikiart/images/0032532.jpeg,378,277
data/wikiart/images/0015592.jpeg,396,508
data/wikiart/images/0049381.jpeg,750,518
data/wikiart/images/0045129.jpeg,461,600
data/wikiart/images/0062302.jpeg,530,590
data/wikiart/images/0053491.jpeg,742,600
data/wikiart/images/0054015.jpeg,750,593
data/wikiart/images/0015582.jpeg,480,306
data/wikiart/images/0039938.jpeg,439,599
data/wikiart/images/0021797.jpeg,750,547
data/wikiart/images/0014118.jpeg,500,600
data/deviantart/images/0011331.jpeg,600,600
data/wikiart/images/0027576.jpeg,439,600
data/wikiart/images/0029556.jpeg,465,600
data/wikiart/images/0065691.jpeg,750,370
data/wikiart/images/0034415.jpeg,312,600
data/wikiart/images/0029398.jpeg,750,562
data/wikiart/images/0007740.jpeg,513,600
data/wikiart/images/0057242.jpeg,451,600
data/wikiart/images/0048111.jpeg,263,600
data/wikiart/images/0045103.jpeg,428,600
data/wikiart/images/0029807.jpeg,750,438
data/wikiart/images/0003604.jpeg,597,600
data/wikiart/images/0009630.jpeg,728,600
data/wikiart/images/0039918.jpeg,522,600
data/wikiart/images/0036046.jpeg,437,600
data/wikiart/images/0019064.jpeg,463,600
data/wikiart/images/0047065.jpeg,418,600
data/wikiart/images/0060865.jpeg,388,600
data/wikiart/images/0049358.jpeg,549,450
data/wikiart/images/0065695.jpeg,446,600
data/wikiart/images/0009201.jpeg,283,600
data/wikiart/images/0030229.jpeg,591,600
data/wikiart/images/0054961.jpeg,420,600
data/wikiart/images/0039718.jpeg,598,600
data/wikiart/images/0060177.jpeg,750,585
data/wikiart/images/0001439.jpeg,441,600
data/wikiart/images/0026100.jpeg,750,538
data/wikiart/images/0057735.jpeg,744,600
data/wikiart/images/0021740.jpeg,750,565
data/wikiart/images/0029228.jpeg,731,600
data/wikiart/images/0024481.jpeg,364,450
data/deviantart/images/0007092.jpeg,1024,615
data/deviantart/images/0002631.jpeg,1024,1610
data/wikiart/images/0001693.jpeg,750,538
data/wikiart/images/0029194.jpeg,433,600
data/deviantart/images/0003148.jpeg,1024,720
data/wikiart/images/0048465.jpeg,547,600
data/deviantart/images/0002679.jpeg,1024,1402
data/wikiart/images/0064311.jpeg,750,597
data/wikiart/images/0042010.jpeg,430,600
data/wikiart/images/0052387.jpeg,439,600
data/wikiart/images/0036157.jpeg,439,600
data/wikiart/images/0022895.jpeg,329,390
data/wikiart/images/0030775.jpeg,418,600
data/deviantart/images/0004008.png,1366,738
data/wikiart/images/0000452.jpeg,718,600
data/wikiart/images/0045384.jpeg,750,480
data/wikiart/images/0025996.jpeg,750,489
data/wikiart/images/0013157.jpeg,370,400
data/wikiart/images/0064058.jpeg,750,512
data/wikiart/images/0005045.jpeg,447,600
data/deviantart/images/0009683.png,4873,5238
data/wikiart/images/0021786.jpeg,750,531
data/wikiart/images/0024585.jpeg,526,600
data/wikiart/images/0050738.jpeg,418,600
data/deviantart/images/0013798.jpeg,1024,576
data/wikiart/images/0062035.jpeg,362,600
data/wikiart/images/0013123.jpeg,750,382
data/wikiart/images/0039921.jpeg,363,600
data/wikiart/images/0057451.jpeg,306,380
data/wikiart/images/0033905.jpeg,750,505
data/wikiart/images/0054898.jpeg,442,600
data/wikiart/images/0052994.jpeg,750,506
data/wikiart/images/0013457.jpeg,750,532
data/wikiart/images/0001820.jpeg,718,600
data/wikiart/images/0031592.jpeg,604,600
data/wikiart/images/0002429.jpeg,750,599
data/deviantart/images/0008592.jpeg,1024,505
data/deviantart/images/0005696.jpeg,1000,1309
data/wikiart/images/0051972.jpeg,742,600
data/deviantart/images/0004552.jpeg,1024,1368
data/wikiart/images/0033796.jpeg,401,600
data/wikiart/images/0059029.jpeg,478,600
data/wikiart/images/0024935.jpeg,601,600
data/wikiart/images/0042537.jpeg,435,600
data/wikiart/images/0026697.jpeg,371,494
data/wikiart/images/0012309.jpeg,366,420
data/wikiart/images/0051080.jpeg,723,600
data/deviantart/images/0004324.jpeg,1024,1765
data/wikiart/images/0049394.jpeg,473,600
data/wikiart/images/0012041.jpeg,502,600
data/wikiart/images/0022612.jpeg,750,528
data/wikiart/images/0035923.jpeg,406,600
data/wikiart/images/0040724.jpeg,433,600
data/wikiart/images/0004543.jpeg,477,600
data/deviantart/images/0004686.png,800,1000
data/wikiart/images/0047604.jpeg,495,600
data/wikiart/images/0000562.jpeg,471,390
data/wikiart/images/0001106.jpeg,465,600
data/wikiart/images/0010953.jpeg,682,600
data/wikiart/images/0014611.jpeg,604,482
data/wikiart/images/0033516.jpeg,580,600
data/wikiart/images/0051784.jpeg,458,600
data/wikiart/images/0023506.jpeg,750,560
data/wikiart/images/0015322.jpeg,750,548
data/wikiart/images/0038237.jpeg,429,600
data/wikiart/images/0027315.jpeg,750,351
data/wikiart/images/0036333.jpeg,750,543
data/wikiart/images/0046626.jpeg,750,547
data/deviantart/images/0012627.jpeg,1125,1500
data/wikiart/images/0030693.jpeg,479,600
data/wikiart/images/0019441.jpeg,750,444
data/wikiart/images/0042982.jpeg,254,600
data/wikiart/images/0052064.jpeg,750,481
data/wikiart/images/0011845.jpeg,750,501
data/deviantart/images/0012835.jpeg,800,1067
data/wikiart/images/0005692.jpeg,348,600
data/deviantart/images/0002990.jpeg,1920,1231
data/deviantart/images/0005896.jpeg,600,760
data/wikiart/images/0020867.jpeg,450,600
data/wikiart/images/0030137.jpeg,732,600
data/wikiart/images/0026550.jpeg,454,600
data/wikiart/images/0022513.jpeg,750,581
data/wikiart/images/0034483.jpeg,663,600
data/wikiart/images/0055727.jpeg,750,598
data/wikiart/images/0005900.jpeg,415,600
data/wikiart/images/0033127.jpeg,462,600
data/wikiart/images/0058515.jpeg,370,425
data/wikiart/images/0011544.jpeg,750,512
data/wikiart/images/0049371.jpeg,713,600
data/wikiart/images/0037090.jpeg,750,545
data/wikiart/images/0044467.jpeg,423,600
data/wikiart/images/0002725.jpeg,415,600
data/deviantart/images/0005179.png,500,1300
data/wikiart/images/0058288.jpeg,329,425
data/wikiart/images/0001100.jpeg,398,600
data/wikiart/images/0020385.jpeg,545,600
data/wikiart/images/0056011.jpeg,469,600
data/wikiart/images/0030577.jpeg,415,600
data/deviantart/images/0004916.jpeg,1024,817
data/deviantart/images/0007690.jpeg,1024,549
data/wikiart/images/0021802.jpeg,750,478
data/deviantart/images/0002385.png,1024,576
data/wikiart/images/0054145.jpeg,418,600
data/deviantart/images/0012078.jpeg,600,636
data/wikiart/images/0060022.jpeg,440,600
data/wikiart/images/0013881.jpeg,469,600
data/wikiart/images/0036573.jpeg,750,574
data/wikiart/images/0046988.jpeg,750,528
data/deviantart/images/0012197.jpeg,1024,1024
data/wikiart/images/0060432.jpeg,363,600
data/wikiart/images/0042053.jpeg,750,380
data/deviantart/images/0003304.png,1024,481
data/wikiart/images/0022941.jpeg,750,492
data/wikiart/images/0061082.jpeg,741,588
data/wikiart/images/0029263.jpeg,750,518
data/wikiart/images/0044587.jpeg,570,600
data/deviantart/images/0013952.jpeg,800,1014
data/deviantart/images/0005981.png,3832,2156
data/wikiart/images/0034296.jpeg,750,562
data/wikiart/images/0001884.jpeg,750,530
data/wikiart/images/0018420.jpeg,375,600
data/wikiart/images/0055672.jpeg,750,480
data/wikiart/images/0035803.jpeg,485,600
data/wikiart/images/0024131.jpeg,683,431
data/wikiart/images/0053978.jpeg,750,599
data/wikiart/images/0064127.jpeg,750,518
data/deviantart/images/0004734.png,4000,2250
data/wikiart/images/0025655.jpeg,509,600
data/wikiart/images/0011076.jpeg,750,467
data/wikiart/images/0022218.jpeg,487,600
data/deviantart/images/0008407.jpeg,650,827
data/wikiart/images/0064506.jpeg,750,482
data/wikiart/images/0059246.jpeg,420,420
data/wikiart/images/0016571.jpeg,750,490
data/wikiart/images/0050578.jpeg,750,530
data/wikiart/images/0034139.jpeg,477,600
data/deviantart/images/0000647.png,99,56
data/wikiart/images/0039446.jpeg,450,600
data/wikiart/images/0056473.jpeg,400,285
data/wikiart/images/0001561.jpeg,495,600
data/wikiart/images/0046641.jpeg,421,600
data/wikiart/images/0061122.jpeg,495,600
data/wikiart/images/0021956.jpeg,750,530
data/wikiart/images/0010039.jpeg,750,389
data/wikiart/images/0042451.jpeg,290,600
data/wikiart/images/0011709.jpeg,409,600
data/wikiart/images/0054212.jpeg,727,600
data/wikiart/images/0030759.jpeg,483,600
data/wikiart/images/0042604.jpeg,512,600
data/wikiart/images/0044105.jpeg,394,600
data/wikiart/images/0018563.jpeg,468,600
data/deviantart/images/0001847.jpeg,600,600
data/wikiart/images/0026413.jpeg,379,512
data/wikiart/images/0032471.jpeg,440,600
data/wikiart/images/0033701.jpeg,465,600
data/wikiart/images/0029433.jpeg,750,567
data/wikiart/images/0017233.jpeg,703,600
data/wikiart/images/0030217.jpeg,750,536
data/wikiart/images/0014507.jpeg,450,600
data/deviantart/images/0013430.png,2102,4040
data/deviantart/images/0000518.png,99,56
data/wikiart/images/0035053.jpeg,465,600
data/deviantart/images/0002413.jpeg,1024,576
data/wikiart/images/0064074.jpeg,750,506
data/wikiart/images/0006203.jpeg,750,422
data/wikiart/images/0050934.jpeg,750,479
data/wikiart/images/0043790.jpeg,750,562
data/wikiart/images/0034369.jpeg,311,600
data/wikiart/images/0022545.jpeg,750,576
data/wikiart/images/0059010.jpeg,437,600
data/wikiart/images/0053267.jpeg,750,551
data/wikiart/images/0033021.jpeg,472,600
data/deviantart/images/0011813.jpeg,1600,1064
data/wikiart/images/0030100.jpeg,481,600
data/wikiart/images/0052100.jpeg,455,600
data/wikiart/images/0007303.jpeg,484,600
data/wikiart/images/0015719.jpeg,480,335
data/deviantart/images/0002968.jpeg,1024,267
data/wikiart/images/0063511.jpeg,750,465
data/wikiart/images/0042875.jpeg,476,600
data/wikiart/images/0049758.jpeg,456,600
data/wikiart/images/0064553.jpeg,640,514
data/wikiart/images/0034713.jpeg,648,600
